"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;"Als ich an dem Hause des Justizrats Z. vorüberfuhr, sah ich mit Verwunderung, daß die beiden Wohnzimmer desselben hell erleuchtet waren;";"Es war schon dunkel. ***Als ich an dem Hause des Justizrats Z. vorüberfuhr, sah ich mit Verwunderung, daß die beiden Wohnzimmer desselben hell erleuchtet waren;*** das fiel mir auf,";44496;44632;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_2C33DD29-9813-490E-B817-A8951C22F7BC;;;
"tag=""%""@2024-05-10T12:47:59.115";D_72112FF9-3C86-4B4A-A001-FEE29FEA54F3;Eine Spukgeschichte;16668;Ich hab' es erlebt, daß sie in weniger als zehn Minuten stickte – las – zeichnete – sang – tanzte – daß sie in einem Moment weinte um den armen Cousin, der in der Schlacht geblieben und, die bittern Tränen noch in den Augen, in ein hell aufquiekendes Gelächter ausbrach, als die Französin unversehens ihre Tabaksdose über den kleinen Mops ausschüttete, der sofort entsetzlich zu niesen begann, worauf die Alte lamentierte:;einem Dinge zum andern. ***Ich hab' es erlebt, daß sie in weniger als zehn Minuten stickte – las – zeichnete – sang – tanzte – daß sie in einem Moment weinte um den armen Cousin, der in der Schlacht geblieben und, die bittern Tränen noch in den Augen, in ein hell aufquiekendes Gelächter ausbrach, als die Französin unversehens ihre Tabaksdose über den kleinen Mops ausschüttete, der sofort entsetzlich zu niesen begann, worauf die Alte lamentierte:*** ›Ah che fatalità!;779;1201;C_5E9120D6-29A5-433D-B98D-5CB00B3608D9;Eine Spukgeschichte Default Annotations;/0;;"#5CFF09";CATMA_8C475988-26AB-4B8C-A133-1C2E6C7BB8B0;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Mein Barbier – von dem hab ich diese Geschichte – ist der Sohn eines Tuchmachers.;"so höre!«
»***Mein Barbier – von dem hab ich diese Geschichte – ist der Sohn eines Tuchmachers.*** Als der Vater noch jung";7767;7848;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_1D046B65-AE03-41DF-B23C-3D4C58403EAE;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Nun, so höre!;"nichts mehr.«
»***Nun, so höre!***«
»Mein Barbier –";7751;7764;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_F8C64B8F-23BB-4D18-86C5-BDAE12141C2D;;;
"tag=""%""@2024-05-10T12:47:59.115";D_72112FF9-3C86-4B4A-A001-FEE29FEA54F3;Eine Spukgeschichte;16668;"›Ah che fatalità! ";worauf die Alte lamentierte: ***›Ah che fatalità! ***– ah carino – poverino;1202;1220;C_5E9120D6-29A5-433D-B98D-5CB00B3608D9;Eine Spukgeschichte Default Annotations;/0;;"#5CFF09";CATMA_4026DA51-3639-455F-8CEA-7D588292C08E;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Seien Sie nicht so grob, alter Herr!;"sein könnte.«
»***Seien Sie nicht so grob, alter Herr!***«
»Ich bestrafe mich";36845;36881;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_1F331D74-3B4B-40C1-BEBE-56937F49972A;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Kurz ehe dieser erfolgte, mußte ich in Veranlassung einer amtlichen Kommission die Stadt verlassen, nachdem ich die Sorge für diesen wie für meine andern Kranken dem Professor X. übertragen hatte.;Bedingung zu verhindern. – ***Kurz ehe dieser erfolgte, mußte ich in Veranlassung einer amtlichen Kommission die Stadt verlassen, nachdem ich die Sorge für diesen wie für meine andern Kranken dem Professor X. übertragen hatte.*** – Ich kehrte erst nach;44210;44406;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_DD527D3A-CDCD-42F4-A93C-CFA0FFB197F4;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Nur so viel mag ich sagen, daß meine vorhin geäußerten Ansichten dadurch im wesentlichen berichtigt werden dürften.;mir, Ihnen mitzuteilen. ***Nur so viel mag ich sagen, daß meine vorhin geäußerten Ansichten dadurch im wesentlichen berichtigt werden dürften.*** – Zugleich muß ich bitten;47031;47146;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_94CA6C0A-111B-4C2F-8C69-AE0C730C5A3C;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Am Nachmittag gingen wir alle wieder hin, um den Patienten zu sehen.;"...l.
***Am Nachmittag gingen wir alle wieder hin, um den Patienten zu sehen.*** Sein Befinden war vollkommen unverändert";17640;17708;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/0;;"#5CFF09";CATMA_4A7F24CB-F2D5-4050-8382-3F1A90019222;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Von ihren mancherlei Geschichten ist mir indessen – verzeih, Klärchen! – nur ein Traum im Gedächtnis geblieben!;"Unheimlichen sehr zu Hause. ***Von ihren mancherlei Geschichten ist mir indessen – verzeih, Klärchen! – nur ein Traum im Gedächtnis geblieben!***«
»Es existierte –";24534;24645;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_4E0F4DD9-68D7-42D0-84FF-17A7966D8FC7;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;noch heute, diese Nacht noch!;"Tote muß es wiederhaben; ***noch heute, diese Nacht noch!***« – Der Professor wurde";48379;48408;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_73D83F56-BB06-4A0E-8968-981549BA478F;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Diese Erscheinungen im rechten Lungenflügel waren verhältnismäßig neueren Datums.;ebenfalls von Eiterung ergriffen. ***Diese Erscheinungen im rechten Lungenflügel waren verhältnismäßig neueren Datums.*** Die Verknöcherung hatte mit ganz;5518;5599;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/0;;"#5CFF09";CATMA_3A14C2D9-C654-4F06-A574-A8874153C08A;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;"Ich befühlte seine Gliedmaßen;";"mich so sterben!«
***Ich befühlte seine Gliedmaßen;*** sie waren so eiskalt wie";11897;11927;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_F4A4C85F-AF6C-4968-91D2-48B67740EE91;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Herr L...l, der Student, wurde ohnmächtig.;Worte ihm eingeflößt hatten. ***Herr L...l, der Student, wurde ohnmächtig.*** Die Pflegeleute verließen sofort das;16214;16256;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_30C7CE14-A131-40EC-A874-2240DFA3F32C;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Nach kurzer Untersuchung erklärten sie, daß er sich in ungemein tiefer Trance befinde.;Herrn Waldemars zu prüfen. ***Nach kurzer Untersuchung erklärten sie, daß er sich in ungemein tiefer Trance befinde.*** Die Neugier beider Ärzte war;10109;10195;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_8BAAC2FC-7D98-4C37-8CBA-3D3ECC788AA9;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;er war schon eröffnet, die Intestina zum Teil herausgenommen, die Sektion in vollem Gange.;"auf dem Tische liegen; ***er war schon eröffnet, die Intestina zum Teil herausgenommen, die Sektion in vollem Gange.*** Ich war heftig bewegt –";45238;45328;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_1BE4FAD0-3CE3-487E-ACF3-7BA91CE5D798;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Nach Ablauf dieser Zeit tönte zwischen den weitgeöffneten und regungslosen Kinnladen eine Stimme hervor – es wäre Wahnsinn, sie beschreiben zu wollen.;eine Minute lang an. ***Nach Ablauf dieser Zeit tönte zwischen den weitgeöffneten und regungslosen Kinnladen eine Stimme hervor – es wäre Wahnsinn, sie beschreiben zu wollen.*** Es gibt wohl zwei oder;14657;14807;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_1BD2D7CC-4CD7-460B-849B-B66A3405FE72;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;ermüdet von der Reise, voll Schmerz um den Tod des Freundes und belastet mit einer unheimlichen Trauer, daß ich ihm das gegebene Wort nun dennoch nicht hatte halten können.;"fuhr nach meiner Wohnung; ***ermüdet von der Reise, voll Schmerz um den Tod des Freundes und belastet mit einer unheimlichen Trauer, daß ich ihm das gegebene Wort nun dennoch nicht hatte halten können.*** – Es ist nun fast";45875;46047;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_ED23E226-51FA-43A7-A37B-8481247624A6;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;"die Arme lagen ebenfalls fast gestreckt;";"Beine waren lang ausgestreckt; ***die Arme lagen ebenfalls fast gestreckt;*** der Kopf ruhte leicht erhöht";9895;9935;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_595CB17B-3B21-4A4A-AA89-B8F0545569C8;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Ich sage Ihnen, ich bin tot.;"Sie mich – schnell –
***Ich sage Ihnen, ich bin tot.***
«
Ich war so furchtbar";20036;20064;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_8A17D4DE-8F85-4D7D-9109-6B9F8A4F0BC5;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Nein, bleibt nur ruhig sitzen!;Schritt zu tun. – ***Nein, bleibt nur ruhig sitzen!*** Es läßt sich auch von;41600;41630;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_E6925525-081D-4497-84FA-7DAAE3682302;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Was denn, Frau?;"»Hans!«
»***Was denn, Frau?***«
»Du verdunkelst da";22997;23012;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_88252E87-DC21-4829-A94A-3CC802E5AA90;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Der glasige Ausdruck des rollenden Auges verwandelte sich in den Ausdruck nach innen gekehrten Sinnens und Suchens, wie er nur bei Somnambulen zu finden ist.;Anzeichen mesmeristischer Einwirkung bemerken. ***Der glasige Ausdruck des rollenden Auges verwandelte sich in den Ausdruck nach innen gekehrten Sinnens und Suchens, wie er nur bei Somnambulen zu finden ist.*** Mit ein paar schnellen Querstrichen;9334;9491;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_D3261252-0157-439F-8737-F07B2FDFD529;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Er ging, als die Stadt erreicht war, nicht durch die Straßen, sondern an der Stadtmauer entlang, um durch den Garten in das Hinterhaus zu gelangen, wozu er den Schlüssel von seinem Meister erhalten hatte.;einem Geschäftsauftrage gesandt hatte. ***Er ging, als die Stadt erreicht war, nicht durch die Straßen, sondern an der Stadtmauer entlang, um durch den Garten in das Hinterhaus zu gelangen, wozu er den Schlüssel von seinem Meister erhalten hatte.*** Es war heller Mondschein.;12575;12779;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_AC70D2C9-5723-4E91-91AB-63BB21FC95C1;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Jene Äußerung meiner Freundin aber dürfte wohl nur von einer übermäßigen Jungfräulichkeit herrühren, wie sie durch ein zu langes Verweilen im ledigen Stande mitunter hervorgetrieben wird.;beiderseitige Zuneigung keineswegs herabsetzen. ***Jene Äußerung meiner Freundin aber dürfte wohl nur von einer übermäßigen Jungfräulichkeit herrühren, wie sie durch ein zu langes Verweilen im ledigen Stande mitunter hervorgetrieben wird.*** Denn als sie später dennoch;23844;24031;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_060313CD-8F6E-483F-B909-ED68DA578318;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Ich hatte kaum geendet, als sie die Hände über dem Kopf zusammenschlug und in ihrer plattdeutschen Mundart ausrief:;in ihrem Gesicht ausdrückte. ***Ich hatte kaum geendet, als sie die Hände über dem Kopf zusammenschlug und in ihrer plattdeutschen Mundart ausrief:*** »Herr Gott im Himmel;30604;30719;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_E5D2ADD0-5CFF-4BB9-A1C5-C8E0FA8265C8;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;"Trinken Sie lieber einmal! ";"zu reden.«
»***Trinken Sie lieber einmal! ***– Klärchen, damit du";3540;3567;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_62A95E4C-7E87-4B87-BA55-43CFE2D2DCBE;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Es war heller Mondschein.;seinem Meister erhalten hatte. ***Es war heller Mondschein.*** Schon in der Nähe des;12780;12805;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_2EC45E8E-6BB3-4238-B480-BAF6E15BA3C0;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Der Pächter des Hauses hatte eben eine Quantität Korn gekauft, welche in den nächsten Tagen auf dem Saal gelagert werden sollte, da die Böden so gut wie besetzt waren.;neues Hindernis zu überwinden. ***Der Pächter des Hauses hatte eben eine Quantität Korn gekauft, welche in den nächsten Tagen auf dem Saal gelagert werden sollte, da die Böden so gut wie besetzt waren.*** Wir ließen uns auch das;38688;38855;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_0E618093-3566-475F-9DCC-3E203C0AB93B;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Der Wirt schüttelte den Kopf.;den Meistersleuten?« – ***Der Wirt schüttelte den Kopf.*** – »Was denn aber;8265;8294;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_72EA48B4-5CFC-4B7C-81AD-93E19E96BEB9;;;
"tag=""%""@2024-05-10T12:47:59.115";D_72112FF9-3C86-4B4A-A001-FEE29FEA54F3;Eine Spukgeschichte;16668;»Allerdings,« sprach Theodor, »und ich teile mit dir, Ottmar, das lebhafte Gefühl, daß gerade in der Einfachheit der Geschichte ihre tiefsten Schauer liegen.;"es geben könnte?«
***»Allerdings,« sprach Theodor, »und ich teile mit dir, Ottmar, das lebhafte Gefühl, daß gerade in der Einfachheit der Geschichte ihre tiefsten Schauer liegen.*** – Ich kann mir es";14476;14633;C_5E9120D6-29A5-433D-B98D-5CB00B3608D9;Eine Spukgeschichte Default Annotations;/0;;"#5CFF09";CATMA_88048FEB-377E-4CD9-ABB8-F60792BE9A7A;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;"So mag es denn die letzte sein;";"!«
»Nun! ***So mag es denn die letzte sein;*** ich wüßte für heute auch";20690;20721;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/0;;"#5CFF09";CATMA_A4CA1304-E64A-4129-958B-E1FD1A4B4EA1;;;
"tag=""%""@2024-05-10T12:47:59.115";D_CE1325BC-52B8-4CE9-BF7A-7B1BE08AE563;Tatsachen im Falle Waldemar;21089;Ja – schlafe jetzt.;"ihnen die Worte:
»***Ja – schlafe jetzt.*** Wecken Sie mich nicht!";11823;11842;C_E16D3F6F-023D-4332-BAFF-64BF1A3F184B;Tatsachen im Falle Waldemar Default Annotations;/1;;"#FF1763";CATMA_06C42C65-F79D-44DF-956D-966DD599A014;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;"Da plötzlich erweckte ihn wieder jener schon halbvergessene Ton. ";Abend schlafen legte. – ***Da plötzlich erweckte ihn wieder jener schon halbvergessene Ton. ***Eifriger noch und schärfer,;11463;11528;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_EE23A1B4-D11A-49AB-853B-87250F4B75AB;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;Das ist entsetzlich!;selber, sagen: »***Das ist entsetzlich!***« Als hierauf der Herr;46665;46685;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_5931602F-8F52-44EE-B6AA-161EE3BF5038;;;
"tag=""%""@2024-05-10T12:47:59.115";D_A4A8733F-EFE4-4DF2-B5A7-6C719EDB0920;Am Kamin;49867;›Hu!;mir herlief.‹ – ***›Hu!*** – Weißt du nicht,;2650;2654;C_72D314F8-278E-4CE9-8D27-C4406EAFD0CC;Am Kamin Default Annotations;/1;;"#FF1763";CATMA_5EC9C81D-6FD4-4808-8D1B-4DAD678B4B73;;;
